Unexplained	Promoter	Distal	gene	rank	pearson
2.7550581145071	89.216530348687	8.02841153680586	Fubp3	11114	0.325640298560186
0	100	0	Exosc2	12066	-0.427049711254201
0.710339384372534	0	99.2896606156275	Abl1	2466	-0.24230136161222
1.3407538578295	0	98.6592461421705	Qrfp	3039	0.698727350354166
100	0	0	Lamc3	17358	0.0458572257298091
0	96.5255030416472	3.47449695835283	Aif1l	11510	0.216136670503926
7.90879942999644	0	92.0912005700036	Nup214	5412	-0.247010619516448
0	86.2785388127854	13.7214611872146	Fam78a	10689	0.682843481974316
5.16847515705311	0	94.8315248429469	Pomt1	4846	-0.0519184235994003
0.0800548947849954	99.919945105215	0	Uck1	12983	-0.0939676473759623
8.23065549531789	0	91.7693445046821	Golga2	5464	0.270971299712316
12.1652421652422	19.4871794871795	68.3475783475783	Dnm1	7400	-0.0423629710640474
3.76355517754625	7.35700616627684	88.8794386561769	Ciz1	5877	-0.277276563951278
0	0	100	1110008P14Rik	1	0.33165781783671
1.5907844212836	98.4092155787164	0	Lcn2	14310	0.47192568698249
4.34003583515827	16.9221580728648	78.7378060919769	Slc25a25	6735	0.090060032572777
2.83709579011592	97.1629042098841	0	Naif1	14999	0.28462168265719
9.84147952443857	0	90.1585204755614	Dpm2	5713	0.0257302154190282
0	100	0	St6galnac4	12747	0.344258592070021
6.23942470389171	35.1099830795262	58.6505922165821	St6galnac6	7932	0.414626454918271
0	0	100	Ak1	106	0.458026062413432
0	0	100	Eng	511	0.777710956290774
0	100	0	Fpgs	12101	-0.196762923608796
0.0674612098043625	76.9957274567124	22.9368113334832	Cdk9	10041	-0.110046868163802
0	0	100	Sh2d3c	1406	0.314219894586933
40.1301518438178	0	59.8698481561822	6330409D20Rik	7866	0.0915599145863454
0.630185904841928	0	99.3698140951581	Tor2a	2379	-0.0537411944184421
21.0457086484709	78.9542913515291	0	Ttc16	16507	-0.11013381054019
6.3900666262871	0.302846759539673	93.3070866141732	Stxbp1	5187	0.255884448325559
0.690995465342259	0	99.3090045346577	Fam129b	2447	0.357705882824637
0	94.9256900212314	5.07430997876858	Rpl12	11382	-0.0544658883190433
0.318511912345522	99.6814880876545	0	Slc2a8	13221	0.735983528645718
0	72.3306090166095	27.6693909833905	Angptl2	9735	0.737544454490538
0.142836737608913	73.1038423082417	26.7533209541494	Ralgps1	9797	0.159227595899307
3.1239723775074	65.7349556067083	31.1410720157843	Zbtb34	9498	-0.226725818561769
3.14523589269195	96.854764107308	0	Zbtb43	15122	0.293671349082979
9.3240716003206	0	90.6759283996794	Nron	5642	0.158412660192268
2.49859629421673	0	97.5014037057833	Pbx3	3767	0.230200628196605
49.0362811791383	46.4285714285714	4.53514739229025	Mapkap1	11424	0.106526928398273
2.34725965858041	90.4537286612758	7.19901168014376	Gapvd1	11195	-0.0207912498946044
2.32260424286759	42.8675932699342	54.8098024871982	Rabepk	8152	0.174551157066392
0.253353204172876	48.4202682563338	51.3263785394933	Fbxw2	8356	-0.0958463072320258
